Label,MaxLongestRepeatingCharacterSubject,MinCharacterDiversitySubject,RatioNonAlphaNumToAllSubject,RatioDigitToAllSubject,RatioUpperToAllSubject,RatioUpperLowerSubject,CountCharsSubject,AllCountCapWordSubject,CountCapWordSubject,AllCountDigitWordSubject,SingleCharWordsSubject,WordsMaxCharSubject,AlphaOnlySubject,SingleDigitWordsSubject,AlphaNumericSubject,SingleLetterWordsSubject,MultipartMixedUnique,MultipartAlternativeUnique,TextPlainUnique,Year,Month,CountOfTo,Day,Hour,Minute,Second,VocabularyRichness,Legomena,Dislegomena,YuleK,Entropy,Sichel,Honore,TFISFWithoutStopwords,MaxLongestRepeatingCharacter,MinCharacterDiversity,UniqueHTMLAnchor,RatioNonAlphaNumToAll,RatioDigitToAll,RatioUpperToAll,RatioUpperLower,AvgWordsinSentences,AvgCharinParagraphs,AvgWordsinParagraphs,AvgSentenceinParagraphs,CountofParagraphs,SpamWords,FunctionWords,HTMLAnchor,HTMLNotAnchor,HTMLImage,LongestCapital,CountCapWord,SenBegLower,CountLines,SenBegUpper,AllCountDigitWord,CountSentence,SingleCharWords,HTMLTags,DuplicateWords,CountLowerChars,TFISF,SingleDigitWords,AllCountCapWord,QuestionMark,SingleLetterWords,ExclamationMark,CountUpperChars,Comma,CountWord,SemiColon,Colon,SingleQuote,Period,Space,Tab,Dollar,Ellipsis,WordsMinChar,MultipleExclamationMarks,AlphaOnly,AlphaChars,MultipleQuestionMarks,SpecialChars,WordsMaxChar,CountDigitChars,WordsAVGChar,CountWordLess3Char,CountChars,CountWordLonger6Char,AlphaNumeric,UniqueContentTypesAttachment,CountOfAttachments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ham,1,1.383087554,0,0,0.5,1,11,0,1,0,1,7,2,0,0,0,0,0,1,2002,8,1,5,15,51,47,0.680672269,62,10,115.8110303,4.199274568,0.12345679,2037.415805,126,3,1.209308019,0,0.571428571,0,1,1,11.85714286,29.08333333,6.916666667,1.25,12,0,42,0,1,0,3,15,71,23,15,0,7,30,1,11,370,192,0,4,2,6,0,18,4,92,1,3,6,6,87,0,0,0,1,0,83,388,0,134,11,0,3.43697479,43,544,16,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ham,2,1.291549665,0.4,0,1,1,52,1,4,0,2,10,8,0,0,1,0,0,1,2002,8,1,5,15,51,33,0.405529954,178,42,200.141104,4.81013811,0.159090909,1988.751797,717,7,1.215859412,0,0.666666667,1,1,3,15.88888889,34.81132075,8.094339623,1.264150943,53,3,207,0,3,0,5,85,356,75,85,6,27,176,3,71,1918,1171,4,29,3,38,0,105,24,478,1,16,13,49,487,0,0,4,1,0,416,2023,0,773,12,40,3.405529954,192,2910,89,7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ham,2,1.345900193,0.5,0.333333333,0.6,1,63,0,6,0,0,8,10,0,1,0,0,0,1,2002,8,1,5,15,51,48,0.483388704,203,38,93.04533063,5.167883153,0.130584192,2116.448769,753,14,1.189419173,0,0.5,1,1,1,22.28571429,37.44444444,8.666666667,1.203703704,54,12,222,0,1,0,3,75,396,81,75,9,21,102,1,69,2043,1176,3,11,4,17,0,79,22,505,1,10,19,37,463,0,2,5,1,0,459,2122,0,645,13,26,3.677740864,227,2873,95,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ham,1,1.348006155,0,0,0,0,35,0,0,0,0,7,6,0,0,0,0,0,1,2002,8,1,5,15,51,49,0.830769231,46,5,66.27218935,3.915633694,0.092592593,2817.711407,32,2,1.209308019,0,0.5,0,0.5,0.5,18,31.85714286,7.571428571,1,7,0,31,0,1,0,3,4,54,11,4,0,3,9,1,6,279,62,0,0,0,4,0,4,3,60,0,2,1,4,57,0,0,0,1,0,54,283,0,75,13,0,4.615384615,25,368,12,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ham,1,1.414213562,0,0,1,1,14,1,2,0,1,6,3,0,0,0,0,0,0,2002,8,1,5,15,48,56,0.739495798,71,9,86.1521079,4.321708533,0.102272727,2473.89922,134,3,1.205714082,0,0.5,1,1,1,16,21.4,5.333333333,1.066666667,15,0,35,0,3,0,3,28,54,26,28,5,5,26,3,10,343,194,0,6,0,5,2,43,3,95,0,7,3,16,132,2,0,2,1,0,75,386,0,193,10,38,3.890756303,43,642,16,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ham,1,1.377980015,0,0,0.076923077,0.083333333,13,0,1,0,0,13,1,0,0,0,0,0,1,2002,8,1,5,15,51,50,0.696296296,73,12,93.27846365,4.357498291,0.127659574,2195.694425,141,78,1.154819886,0,0.5,0.184615385,1,1,17.66666667,39.53846154,8.153846154,1.230769231,13,3,42,0,1,0,5,32,78,21,32,0,6,22,1,16,548,217,0,3,0,3,0,40,10,114,0,3,9,11,96,0,0,0,1,0,106,588,0,298,12,12,4.703703704,44,918,28,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ham,1,1.187616636,0.081081081,0,0.5,1,41,0,1,0,1,2,1,0,0,0,0,0,1,2002,8,1,5,15,49,8,0.82,35,3,96,3.631095132,0.073170732,2673.21572,31,35,1.187616636,0,0.25,1,1,0.333333333,9.5,18.55555556,4.222222222,1,9,0,18,0,1,0,1,11,29,19,11,2,4,9,1,4,222,48,0,3,0,4,0,12,2,44,0,1,0,8,34,0,0,0,1,0,36,234,0,86,14,16,5.24,15,354,10,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ham,1,1.414213562,0,0,1,1,14,1,2,0,1,6,3,0,0,0,0,0,1,2002,8,1,5,15,49,17,0.641025641,92,21,96.25246548,4.583359815,0.168,1997.348318,228,47,1.200779022,0,0.5,1,1,1,12.3,25.7,6.15,1.2,20,0,56,0,3,0,4,38,91,38,38,5,10,50,3,21,600,332,0,6,1,8,2,43,5,143,1,7,4,17,146,0,0,2,1,0,118,643,0,288,11,34,3.728205128,58,1002,28,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ham,1,1.320469248,0.4,0,1,1,22,1,4,0,1,7,4,0,0,0,0,0,1,2002,8,1,5,15,51,34,0.755102041,26,10,108.2882132,3.541641105,0.27027027,1309.066828,42,3,1.215859412,0,0.5,1,1,1,10.33333333,17.75,3.875,1,8,0,5,0,1,0,3,12,22,16,12,1,3,9,1,7,187,48,1,1,0,1,0,12,0,39,0,4,1,13,28,0,0,2,1,0,28,199,0,60,12,5,4.836734694,15,279,10,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ham,2,1.291549665,0,0,0.5,1,50,0,2,0,1,12,7,0,0,0,0,0,1,2002,8,1,5,15,49,22,0.733944954,69,6,122.885279,4.168112856,0.075,3411.889369,114,3,1.164456655,0,0.4,0.333333333,1,1,11.25,25.64705882,5.294117647,1,17,1,39,0,1,0,3,21,73,30,21,0,8,19,1,9,560,185,0,7,0,7,1,22,5,96,0,3,0,15,83,0,0,0,1,0,89,582,0,130,14,5,5.76146789,41,746,26,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ham,1,1.414213562,0,0,1,1,14,1,2,0,1,6,3,0,0,0,0,0,0,2002,8,1,5,15,49,19,0.530685921,102,27,271.3446024,4.460498333,0.183673469,1837.179052,295,4,1.205714082,0,0.5,1,1,1,13.25,26.34615385,6.115384615,1.192307692,26,0,66,0,5,0,4,58,104,44,58,10,12,88,5,28,720,413,0,9,1,9,2,78,8,188,1,13,6,23,262,2,0,2,1,0,149,798,0,411,11,72,3.375451264,77,1324,38,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ham,1,1.320469248,0.4,0,1,1,26,1,5,0,2,7,5,0,0,0,0,0,1,2002,8,1,5,15,51,36,0.683615819,91,18,72.13763606,4.612572504,0.148760331,2087.713725,202,50,1.215859412,0,0.4,1,1,1,13.7,29.94736842,7.210526316,1.210526316,19,4,57,0,5,0,4,39,100,34,39,4,10,25,5,25,608,313,3,5,1,2,1,46,1,152,0,5,3,24,129,0,0,3,1,0,130,654,0,241,12,11,4.06779661,67,939,24,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ham,1,1.377980015,0,0,0.5,1,17,0,2,0,1,13,2,0,0,0,0,0,1,2002,8,1,5,15,51,52,0.52173913,203,36,94.33928552,5.140254228,0.130434783,2370.949051,690,3,1.154819886,0,0.5,1,1,2,25.88235294,41.4,8.82,1.18,50,6,184,0,1,0,3,102,338,64,102,9,17,60,1,65,2045,1070,0,2,0,9,0,105,29,460,0,11,9,28,409,0,0,0,1,0,431,2150,0,525,14,54,4.270321361,165,2792,96,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ham,2,1.348006155,0.4,0.666666667,1,0.333333333,41,2,4,0,2,6,6,0,0,0,0,0,1,2002,8,1,5,15,51,35,0.586387435,157,40,62.08711384,5.120521182,0.178571429,1987.722711,578,7,1.205714082,0,0.5,1,1,3,15.57894737,28.44444444,6.577777778,1.177777778,45,3,121,0,1,0,4,71,237,63,71,3,19,64,1,49,1381,868,0,16,4,20,1,90,10,330,0,12,8,36,272,0,0,3,1,0,289,1471,0,399,12,25,4.206806283,129,1957,64,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ham,2,1.348006155,0.4,0,1,3,29,1,4,0,2,6,6,0,0,0,0,0,1,2002,8,2,5,15,49,29,0.588028169,119,25,112.8248363,4.786758782,0.149700599,1965.372287,362,48,1.244141104,0,0.5,1,1,3,15.61538462,32.64285714,7.25,1.25,28,4,100,0,1,0,3,28,184,45,28,1,13,57,1,33,1001,587,0,11,5,9,0,53,9,230,0,5,10,21,209,0,0,0,1,0,201,1054,0,414,12,34,4.10915493,90,1546,55,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ham,1,1.414213562,0,0,0.5,1,21,0,2,0,1,4,5,0,0,0,0,0,1,2002,8,1,5,15,51,53,0.633928571,49,13,119.5790816,4.081089893,0.183098592,1522.788272,85,2,1.270981615,0,0.5,0,1,0.333333333,18.8,42.33333333,10.44444444,1.333333333,9,2,51,0,1,0,3,5,91,19,5,0,5,14,1,17,412,170,0,2,0,3,0,6,4,101,0,1,5,6,92,0,0,0,1,0,94,418,0,117,12,0,3.598214286,52,553,13,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ham,1,1.377980015,0,0,0.5,1,17,0,2,0,1,13,2,0,0,0,0,0,1,2002,8,1,5,15,51,54,0.570776256,87,19,121.3485957,4.520467625,0.152,1772.720964,208,3,1.209308019,0,0.5,0,1,1,18.11111111,36.14285714,7.761904762,1.142857143,21,4,67,0,1,0,1,43,125,32,43,0,9,46,1,30,783,348,0,3,3,7,0,43,12,171,1,6,5,13,150,0,0,0,1,0,163,826,1,221,14,0,3.867579909,70,1078,36,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ham,1,1.414213562,0,0,0.5,1,21,0,2,0,1,4,5,0,0,0,0,0,1,2002,8,1,5,15,51,55,0.680412371,49,9,110.5324689,4.032524801,0.136363636,1776.064262,90,65,1.209308019,0,0.5,0,1,0.333333333,15.4,32.1,7.6,1.1,10,1,40,0,1,0,3,9,72,17,9,0,5,16,1,12,365,154,0,2,0,2,0,13,4,82,0,4,3,7,70,0,0,0,1,0,77,378,0,164,11,0,4.051546392,39,558,15,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ham,1,1.377980015,0,0,0.5,1,17,0,2,0,1,13,2,0,0,0,0,0,1,2002,8,1,5,15,51,55,0.818181818,45,6,68.87052342,3.913817215,0.111111111,2513.792845,40,2,1.276518007,0,0.5,1,1,1,16.33333333,38.33333333,8.166666667,1.166666667,6,1,24,0,1,0,1,10,38,10,10,2,3,13,1,4,248,62,0,2,1,2,0,10,3,53,0,4,3,3,49,0,0,0,1,0,47,258,0,73,13,9,3.651515152,26,349,13,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ham,1,1.377980015,0,0,0.5,1,17,0,2,0,1,13,2,0,0,0,0,0,1,2002,8,1,5,15,51,56,0.777777778,83,9,86.92365835,4.423728855,0.091836735,3159.704179,74,3,1.209308019,0,0.5,1,1,1,23.75,34.75,7.916666667,1.083333333,12,1,41,0,1,0,4,17,78,23,17,2,4,21,1,11,423,119,0,5,0,5,0,22,10,104,0,3,3,7,84,0,0,1,1,0,93,445,0,126,13,6,3.857142857,42,599,15,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ham,1,1.296839555,0,0,0.5,1,39,0,2,0,1,9,5,0,0,0,0,0,1,2002,8,1,5,15,50,48,0.890625,51,5,39.0625,3.999081385,0.087719298,3950.938929,41,47,1.179434449,0,0.5,1,1,0.571428571,19.5,14.72727273,3.545454545,1,11,1,13,0,5,0,3,12,29,21,12,2,2,8,5,2,252,57,0,1,0,1,0,18,2,53,0,6,2,12,68,0,0,1,1,0,37,270,0,161,9,31,5.484375,19,482,13,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ham,2,1.348006155,0.4,0.666666667,1,1,41,1,4,0,2,6,6,0,0,0,0,0,1,2002,8,1,5,15,51,36,0.483944954,153,25,223.1504082,4.705163815,0.118483412,2211.004333,622,6,1.212508617,0,0.428571429,1,1,1.5,19.53333333,17.82352941,3.447058824,1.023529412,85,0,91,0,2,0,3,109,175,107,109,12,15,39,2,49,1397,815,3,6,1,8,0,165,1,321,0,6,6,28,386,0,0,2,1,0,266,1562,0,544,14,145,4.066513761,100,2357,93,17,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ham,1,1.377980015,0,0,0.5,1,17,0,2,0,1,13,2,0,0,0,0,0,1,2002,8,1,5,15,51,57,0.613402062,93,13,188.1177596,4.388586121,0.109243697,2411.058157,186,78,1.154819886,0,0.5,1,1,1,19.28571429,35.61111111,7.5,1.166666667,18,4,55,0,1,0,5,43,95,31,43,2,7,50,1,19,687,280,0,4,0,3,0,52,16,145,0,6,9,13,138,0,0,0,1,0,133,739,0,376,12,22,4.144329897,58,1167,35,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ham,1,1.377980015,0,0,0.5,1,17,0,2,0,1,13,2,0,0,0,0,0,1,2002,8,1,5,15,51,58,0.632978723,87,15,85.44590312,4.560478472,0.12605042,1947.301855,165,3,1.209308019,0,0.5,0,1,1,23.83333333,36.58823529,8.411764706,1.117647059,17,1,72,0,1,0,4,22,124,24,22,0,6,31,1,21,633,288,0,10,2,9,0,26,9,154,0,3,5,7,130,0,0,1,1,0,143,659,0,186,13,0,3.70212766,67,868,28,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ham,1,1.377980015,0,0,0.5,1,17,0,2,0,1,13,2,0,0,0,0,0,1,2002,8,1,5,15,51,59,0.829268293,28,5,95.18143962,3.464125514,0.147058824,2104.357504,23,2,1.209308019,0,0.333333333,0,1,0.333333333,11,20,4.714285714,1,7,1,14,0,1,0,1,10,25,11,10,0,3,10,1,4,162,40,0,4,0,4,0,10,1,35,0,2,1,3,27,0,0,0,1,0,33,172,0,41,10,0,4.390243902,13,223,6,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ham,2,1.414213562,0,0,1,0,23,1,1,0,1,7,4,0,0,0,0,0,1,2002,8,2,5,16,18,56,0.793103448,19,2,190.2497027,3.044390228,0.086956522,1936.195102,17,2,1.320469248,0,0.571428571,0.75,1,0.5,7,25,7,1.666666667,3,0,11,0,1,0,3,5,19,6,5,0,3,5,1,2,76,27,0,2,0,2,0,5,0,26,1,0,3,3,23,0,0,0,1,0,21,81,0,33,8,3,3.275862069,14,122,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ham,2,1.348006155,0.4,0,1,1,27,1,2,0,1,6,5,0,0,0,0,0,1,2002,8,1,4,21,17,22,0.529896907,178,38,75.58720374,5.164051826,0.147859922,2011.805399,636,47,1.182068643,0,0.571428571,1,1,3,15.83333333,36.77777778,8.444444444,1.4,45,8,178,0,3,0,5,63,316,63,63,15,24,87,3,69,1695,1052,10,19,2,15,2,103,12,409,2,8,7,33,469,0,0,3,1,0,365,1798,0,656,12,26,3.931958763,167,2542,81,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ham,1,1.320469248,0.4,0,1,1,30,1,2,0,1,7,5,0,0,0,0,0,1,2002,8,1,4,21,27,34,0.548837209,69,31,113.3585722,4.509427562,0.262711864,1293.337321,222,3,1.215859412,0,0.5,1,1,1,14.18181818,31.23809524,7.428571429,1.047619048,21,0,73,0,1,0,4,27,138,38,27,1,11,46,1,34,763,360,1,8,1,8,0,37,5,173,0,6,8,34,152,0,0,5,1,0,153,800,0,244,12,5,3.981395349,74,1086,29,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ham,2,1.320469248,0.4,0,0.6,1,44,0,3,0,1,10,7,0,0,0,0,0,1,2002,8,1,4,21,37,54,0.654028436,110,14,91.19292019,4.660036995,0.101449275,2637.701509,248,6,1.202048802,0,0.5,0,1,1,14.36363636,43.05555556,8.833333333,1.388888889,18,1,63,0,5,0,3,39,126,26,39,0,11,36,5,18,855,361,0,6,1,11,0,40,5,177,0,3,7,19,176,0,0,1,1,0,158,895,0,248,14,0,4.464454976,66,1168,52,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ham,1,1.270981615,0,0,0.5,1,29,0,3,0,1,13,3,0,0,0,0,0,1,2002,8,1,4,21,17,25,0.747663551,64,10,82.10324046,4.244379886,0.125,2336.414417,64,3,1.155912113,0,0.5,1,1,1,27.66666667,26.61538462,6.384615385,1.076923077,13,0,41,0,1,0,5,32,51,22,32,3,3,19,1,11,345,98,0,6,0,6,0,41,6,89,0,3,2,17,83,0,0,3,1,0,80,386,0,124,11,12,3.878504673,44,543,13,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ham,2,1.348006155,0.5,0,0.6,1,32,0,5,0,2,6,4,0,0,0,0,0,1,2002,8,1,4,21,27,43,0.411447084,244,61,96.65576646,5.313510831,0.160104987,1899.681083,992,55,1.201028271,0,0.5,1,1,2,25.62068966,43.60273973,10.19178082,1.150684932,73,14,393,0,3,0,5,92,655,100,92,14,29,150,3,116,3279,1764,4,25,0,32,0,118,36,798,1,10,22,41,758,0,1,1,1,0,729,3397,0,1071,12,34,3.869330454,356,4601,134,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ham,2,1.316074013,0.4,0,1,0.166666667,49,1,2,0,2,9,9,0,0,1,0,0,1,2002,8,1,4,21,27,35,0.884615385,42,2,59.17159763,3.771161748,0.043478261,4543.930276,34,3,1.215859412,0,0.5,1,0.6,1,13.33333333,26.28571429,5.714285714,1,7,0,17,0,1,0,3,9,33,13,9,1,3,7,1,3,234,50,0,0,2,3,0,9,0,46,0,3,2,5,36,0,0,0,1,0,39,243,1,59,12,3,5.173076923,19,317,11,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ham,2,1.316074013,0.4,0,1,1,53,1,3,0,3,9,10,0,0,1,0,0,1,2002,8,1,4,21,37,51,0.677966102,90,16,70.86086374,4.607696536,0.133333333,2070.459893,196,6,1.099632255,0,0.5,1,1,3,23,21.6875,3.5625,1,32,1,38,0,1,0,11,38,85,46,38,1,5,44,1,20,638,272,0,11,2,8,0,254,3,131,0,7,2,12,97,0,2,0,1,0,106,892,1,202,54,57,5.627118644,50,1196,39,14,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ham,3,1.320469248,0.4,0,1,1,45,1,2,0,1,7,7,0,0,0,0,0,1,2002,8,1,4,21,37,52,0.673913043,97,14,84.47542533,4.59911169,0.112903226,2395.007533,217,3,1.215859412,0,0.5,1,1,0.5,20.16666667,28.72222222,6.722222222,1.055555556,18,1,46,0,1,0,3,19,103,28,19,7,6,44,1,17,560,292,3,3,0,6,0,24,6,140,0,7,3,11,128,17,0,0,1,0,108,584,0,224,12,50,3.695652174,60,885,28,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ham,1,1.320469248,0.4,0,1,1,30,1,2,0,1,7,5,0,0,0,0,0,1,2002,8,1,4,21,48,21,0.647058824,62,14,89.74913495,4.308172652,0.159090909,1662.744731,121,4,1.215859412,0,0.4,1,1,0.5,18.16666667,35.23076923,8.384615385,1.076923077,13,2,48,0,1,0,3,15,93,22,15,4,6,21,1,23,495,215,3,6,1,8,0,17,1,120,0,3,1,56,101,0,0,16,1,0,105,512,0,181,12,7,4.198529412,46,721,16,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ham,1,1.414213562,0,0,0,0,25,0,0,0,0,6,6,0,0,0,0,0,1,2002,8,1,4,21,58,43,1,15,0,0,2.708050201,0,0,11,47,1.189382291,0,0.222222222,0.018518519,0.111111111,0.125,5,8,1.666666667,1,6,0,3,0,1,0,1,2,11,11,2,0,2,2,1,0,148,15,0,0,0,1,0,2,0,13,0,2,0,7,7,1,0,0,1,0,10,150,0,77,9,1,11.46666667,2,238,5,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ham,4,1.414213562,0.4,0,0.6,1,40,0,4,0,1,9,6,0,0,0,0,0,1,2002,8,1,4,22,51,17,0.826086957,48,7,67.21277043,3.965337304,0.122807018,2681.600786,0,69,1.138657634,0,0.4,1,0.75,3,43,15.66666667,3.583333333,1,12,2,15,0,3,0,3,19,31,28,19,1,1,16,3,6,335,0,1,0,0,2,2,41,1,52,0,3,0,12,48,0,0,0,1,0,42,376,0,213,11,3,6.014492754,17,619,14,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ham,2,1.320469248,0.4,0,1,0.333333333,30,1,4,0,0,7,5,0,0,0,0,0,1,2002,8,1,4,22,51,12,0.697297297,98,20,61.94302411,4.690566236,0.15503876,2172.341618,206,120,1.244141104,0,0.5,0.909090909,1,1,15.1,35.05,7.5,1.3,20,1,70,0,1,0,3,29,127,33,29,0,10,29,1,27,773,336,0,6,2,10,0,33,4,159,0,2,3,16,156,0,0,0,1,0,151,806,0,391,13,10,4.524324324,62,1239,38,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ham,2,1.276518007,0.4,0.111111111,0.6,1,56,0,4,0,1,6,6,0,1,0,0,0,1,2002,9,1,1,17,5,28,0.60546875,115,25,106.5063477,4.71640793,0.161290323,2148.75626,363,55,1.214400355,0,0.5,1,1,1,12.76923077,26.51851852,6.111111111,1.222222222,27,5,71,0,3,0,5,25,156,43,25,4,13,58,3,29,894,537,0,5,1,8,0,35,10,196,0,9,3,24,167,0,0,0,1,0,161,929,0,377,12,36,4.02734375,74,1384,48,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ham,2,1.348006155,0.4,0,1,1,27,1,2,0,1,6,5,0,0,0,0,0,1,2002,9,1,1,17,6,18,0.573816156,144,35,105.6788821,4.965296155,0.169902913,1954.78131,514,70,1.182068643,0,0.5,1,1,1.333333333,18.84615385,33.1875,7.65625,1.1875,32,3,107,0,5,0,4,62,179,52,62,11,13,82,5,45,1136,733,2,11,1,13,3,92,12,274,0,12,2,19,371,0,0,0,1,0,232,1228,0,681,12,50,3.871866295,101,2010,56,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ham,2,1.348006155,0.4,0,1,1,27,1,2,0,1,6,5,0,0,0,0,0,1,2002,9,1,1,17,7,37,0.416826004,117,56,267.9057796,4.750209805,0.256880734,1351.077979,665,70,1.182068643,0,0.5,1,1,1.333333333,21.26666667,30.84090909,7.227272727,1.136363636,44,3,142,0,7,0,4,86,228,75,86,15,15,157,7,75,1465,931,2,17,1,19,3,134,17,363,0,20,2,24,502,0,0,0,1,0,301,1599,0,1018,12,76,3.533460803,132,2767,70,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ham,2,1.276518007,0.4,0,1,0.333333333,90,1,4,0,2,9,16,0,0,0,0,0,1,2002,9,1,1,17,7,40,0.757142857,83,18,56.12244898,4.542443165,0.169811321,2277.452595,149,55,1.182068643,0,0.5,1,1,0.5,20.8,29.875,6.5,1,16,2,46,0,6,0,3,21,90,25,21,3,5,28,6,17,641,236,0,7,1,8,0,28,6,117,1,7,4,15,98,0,0,0,1,0,101,669,0,268,12,14,5.207142857,42,975,35,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ham,2,1.305299881,0.4,0,0.6,1,38,0,3,0,2,9,4,0,0,0,0,0,1,2002,9,1,1,17,7,44,0.762711864,73,10,66.07296754,4.375448504,0.111111111,2525.656566,157,59,1.141933552,0,0.5,1,1,1.5,15.4,19.05,3.85,1.1,20,0,24,0,1,0,9,31,54,31,31,2,5,22,1,12,397,199,0,12,1,3,0,120,2,91,0,7,3,11,68,0,0,0,1,0,69,517,0,249,23,30,4.957627119,34,826,25,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ham,2,1.305299881,0.4,0,0.6,1,38,0,3,0,2,9,4,0,0,0,0,0,1,2002,9,1,1,17,7,47,0.737588652,85,10,75.44892108,4.479857729,0.096153846,2708.794887,171,55,1.214400355,0,0.5,1,1,1,11.875,23.58823529,5.588235294,1.117647059,17,0,42,0,1,0,4,22,82,30,22,2,8,27,1,15,518,251,0,2,2,4,0,27,8,112,0,7,5,13,139,0,0,0,1,0,93,545,0,307,11,19,4.319148936,43,900,24,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ham,2,1.276518007,0.4,0,1,1,94,1,5,0,3,9,17,0,0,0,0,0,1,2002,9,1,1,17,8,7,0.734104046,103,14,59.47408868,4.682019989,0.11023622,2726.950135,210,55,1.211006586,0,0.5,1,1,1,12.6,24.95454545,5.681818182,1.090909091,22,3,55,0,1,0,3,30,105,35,30,3,10,35,1,19,701,314,1,6,1,9,3,32,6,145,2,7,3,19,125,2,0,0,1,0,123,733,0,302,11,17,4.670520231,54,1086,35,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
